onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
472.76	4.5	3.4302	 0.05	hard_par	5	 5.044	2 days	2	0.004410	b	0	476.19	477.28	456.75	88	472.7615	3.4302	hard_par	n/a	-93.8333
478.01	4.5	2.0120	 2.00	easy_par	10	17.560	2 months	60	0.012600	y	1	480.02	482.52	462	89	478.0058	2.012	easy_par	-35.8333	n/a
483.27	4.5	0.5962	-0.95	easy_par	5	 5.063	2 months	60	0.000210	b	0	483.86	487.78	467.25	90	483.2666	0.5962	easy_par	-35.8333	n/a
488.51	4.5	0.6018	-0.95	easy_par	10	10.044	3 weeks	21	0.000210	b	0	489.11	493.03	472.5	91	488.5109	0.6018	easy_par	-74.8333	n/a
493.76	4.5	0.8297	-0.05	hard_par	10	12.394	2 months	60	0.003990	b	0	494.58	498.27	477.75	92	493.7551	0.8297	hard_par	n/a	-35.8333
499.02	4.5	0.5352	-0.05	hard_par	5	 5.140	1 week	7	0.003990	b	0	499.55	503.53	483	93	499.0161	0.5352	hard_par	n/a	-88.8333
504.26	4.5	0.4914	 2.00	easy_par	5	 5.126	2 days	2	0.012600	b	0	504.75	508.77	488.25	94	504.2604	0.4914	easy_par	-93.8333	n/a
509.50	4.5	0.6789	 0.05	hard_par	5	 5.463	3 weeks	21	0.004410	b	0	510.18	514.02	493.5	95	509.5046	0.6789	hard_par	n/a	-74.8333
514.77	4.5	0.7155	-0.05	hard_par	5	 6.197	2 months	60	0.003990	b	0	515.48	519.28	498.75	96	514.7654	0.7155	hard_par	n/a	-35.8333
520.01	4.5	1.5576	 2.00	easy_par	10	55.990	1 year	365	0.012600	y	1	521.57	524.52	504	97	520.0097	1.5576	easy_par	269.1667	n/a
525.25	4.5	0.8835	-0.99	easy_par	10	10.009	3 weeks	21	0.000042	b	0	526.14	529.77	509.25	98	525.254	0.8835	easy_par	-74.8333	n/a
530.51	4.5	0.6068	 0.05	hard_par	10	10.088	2 days	2	0.004410	b	0	531.12	535.03	514.5	99	530.5149	0.6068	hard_par	n/a	-93.8333
535.76	4.5	0.4245	 1.90	easy_par	10	17.308	2 months	60	0.012180	b	0	536.18	540.27	519.75	100	535.759	0.4245	easy_par	-35.8333	n/a
546.26	4.5	0.6831	-0.95	easy_par	5	 5.007	1 week	7	0.000210	b	0	546.95	550.78	530.25	102	546.2642	0.6831	easy_par	-88.8333	n/a
551.51	4.5	0.7079	-0.95	easy_par	5	 5.383	1 year	365	0.000210	b	0	552.22	556.02	535.5	103	551.5085	0.7079	easy_par	269.1667	n/a
556.75	4.5	0.9506	 0.01	hard_par	5	12.742	1 year	365	0.004242	b	0	557.70	561.27	540.75	104	556.7527	0.9506	hard_par	n/a	269.1667
