onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
 79.02	4.5	1.9283	 1.90	easy_par	10	15.568	4 months	120	0.004640	y	 1	 80.94	 83.53	63	13	79.0152	4.5	easy_par	-3.4792	n/a
 84.26	4.5	1.5499	 0.05	hard_par	10	10.353	3 weeks	21	0.001680	y	 1	 85.81	 88.77	68.25	14	84.2595	4.5	hard_par	n/a	-1.625
 89.50	4.5	1.3624	 1.90	easy_par	5	 7.784	4 months	120	0.004640	y	 1	 90.87	 94.02	73.5	15	89.5037	4.5	easy_par	-3.4792	n/a
 94.76	4.5	1.3718	-0.05	hard_par	5	 5.456	2 months	60	0.001520	y	 1	 96.14	 99.28	78.75	16	94.7646	4.5	hard_par	n/a	-1.625
100.01	4.5	0.6651	 1.90	easy_par	5	13.468	1 year	365	0.004640	y	 1	100.67	104.52	84	17	100.0089	4.5	easy_par	-3.4792	n/a
110.51	4.5	1.6616	 0.01	hard_par	5	 5.170	3 weeks	21	0.001616	b	 0	112.18	115.03	94.5	19	110.5141	4.5	hard_par	n/a	-2.625
115.76	4.5	1.2019	-0.05	hard_par	5	 5.053	1 week	7	0.001520	b	 0	116.96	120.27	99.75	20	115.7582	4.5	hard_par	n/a	-2.625
121.00	4.5	1.6942	 2.00	easy_par	5	 6.440	2 months	60	0.004800	y	 1	122.70	125.52	105	21	121.0026	4.5	easy_par	-3.4792	n/a
126.26	4.5	0.8573	-0.99	easy_par	10	10.019	4 months	120	0.000016	y	 1	127.12	130.78	110.25	22	126.2635	4.5	easy_par	-3.4792	n/a
131.51	4.5	1.6864	 0.05	hard_par	10	16.132	1 year	365	0.001680	y	 1	133.19	136.02	115.5	23	131.5076	4.5	hard_par	n/a	-1.625
136.75	4.5	1.4634	 0.01	hard_par	5	 5.970	4 months	120	0.001616	y	 1	138.22	141.27	120.75	24	136.752	4.5	hard_par	n/a	-1.625
142.01	4.5	1.6215	 2.00	easy_par	5	 5.168	1 week	7	0.004800	b	 0	143.63	146.53	126	25	142.0129	4.5	easy_par	-4.4792	n/a
147.26	4.5	1.0007	-0.95	easy_par	5	 5.001	2 days	2	0.000080	b	 0	148.26	151.77	131.25	26	147.257	4.5	easy_par	-4.4792	n/a
152.50	4.5	1.1959	-0.95	easy_par	10	10.017	3 weeks	21	0.000080	b	 0	153.70	157.02	136.5	27	152.5014	4.5	easy_par	-4.4792	n/a
157.76	4.5	2.0146	 0.01	hard_par	5	 5.485	2 months	60	0.001616	y	 1	159.78	162.28	141.75	28	157.7622	4.5	hard_par	n/a	-1.625
163.01	4.5	2.4528	-0.99	easy_par	5	 5.002	3 weeks	21	0.000016	b	 0	165.46	167.52	147	29	163.0066	4.5	easy_par	-4.4792	n/a
168.25	4.5	0.8605	-0.95	easy_par	5	 5.008	3 weeks	21	0.000080	b	 0	169.11	172.76	152.25	30	168.2508	4.5	easy_par	-4.4792	n/a
173.51	4.5	1.4112	-0.05	hard_par	10	10.030	2 days	2	0.001520	b	 0	174.92	178.03	157.5	31	173.5117	4.5	hard_par	n/a	-2.625
184.02	4.5	1.8638	-0.01	hard_par	5	 5.166	3 weeks	21	0.001584	b	 0	185.88	188.53	168	33	184.0169	4.5	hard_par	n/a	-2.625
189.26	4.5	0.6900	-0.95	easy_par	5	 5.024	2 months	60	0.000080	b	 0	189.95	193.78	173.25	34	189.2611	4.5	easy_par	-4.4792	n/a
194.51	4.5	0.7057	-0.99	easy_par	5	 5.005	2 months	60	0.000016	b	 0	195.21	199.02	178.5	35	194.5053	4.5	easy_par	-4.4792	n/a
199.77	4.5	0.7941	 1.90	easy_par	5	 5.487	3 weeks	21	0.004640	b	 0	200.56	204.28	183.75	36	199.7662	4.5	easy_par	-4.4792	n/a
205.01	4.5	1.5332	-0.01	hard_par	10	11.901	4 months	120	0.001584	y	 1	206.54	209.52	189	37	205.0106	4.5	hard_par	n/a	-1.625
210.25	4.5	1.0270	-0.01	hard_par	10	10.111	1 week	7	0.001584	b	 0	211.28	214.77	194.25	38	210.2548	4.5	hard_par	n/a	-2.625
215.52	4.5	1.0857	 1.90	easy_par	10	12.784	2 months	60	0.004640	y	 1	216.60	220.03	199.5	39	215.5156	4.5	easy_par	-3.4792	n/a
220.76	4.5	1.4116	 0.01	hard_par	10	10.032	2 days	2	0.001616	b	 0	222.17	225.27	204.75	40	220.7599	4.5	hard_par	n/a	-2.625
226.00	4.5	1.1576	-0.05	hard_par	5	 5.160	3 weeks	21	0.001520	b	 0	227.16	230.52	210	41	226.0042	4.5	hard_par	n/a	-2.625
231.27	4.5	1.3218	-0.95	easy_par	10	10.006	1 week	7	0.000080	b	 0	232.59	235.78	215.25	42	231.2651	4.5	easy_par	-4.4792	n/a
236.51	4.5	1.4524	-0.01	hard_par	10	10.950	2 months	60	0.001584	y	 1	237.96	241.02	220.5	43	236.5094	4.5	hard_par	n/a	-1.625
241.75	4.5	2.6738	 1.90	easy_par	10	10.974	3 weeks	21	0.004640	y	 1	244.43	246.27	225.75	44	241.7536	4.5	easy_par	-3.4792	n/a
247.01	4.5	2.1862	-0.99	easy_par	5	 5.001	1 week	7	0.000016	b	 0	249.20	251.53	231	45	247.0145	4.5	easy_par	-4.4792	n/a
257.50	4.5	1.3137	 0.01	hard_par	10	11.939	4 months	120	0.001616	y	 1	258.82	262.02	241.5	47	257.503	4.5	hard_par	n/a	-1.625
262.76	4.5	1.0521	-0.95	easy_par	10	10.048	2 months	60	0.000080	b	 0	263.82	267.28	246.75	48	262.7638	4.5	easy_par	-4.4792	n/a
268.01	4.5	2.5054	-0.99	easy_par	10	10.058	1 year	365	0.000016	b	 0	270.51	272.52	252	49	268.0081	4.5	easy_par	-4.4792	n/a
273.25	4.5	1.8131	 2.00	easy_par	10	11.008	3 weeks	21	0.004800	y	 1	275.07	277.77	257.25	50	273.2525	4.5	easy_par	-3.4792	n/a
278.51	4.5	3.0488	-0.05	hard_par	10	10.319	3 weeks	21	0.001520	y	 1	281.56	283.03	262.5	51	278.5134	4.5	hard_par	n/a	-1.625
283.76	4.5	2.0985	 1.90	easy_par	5	 5.046	2 days	2	0.004640	b	 0	285.86	288.27	267.75	52	283.7574	4.5	easy_par	-4.4792	n/a
289.00	4.5	1.2627	-0.01	hard_par	5	 5.475	2 months	60	0.001584	y	 1	290.26	293.52	273	53	289.0018	4.5	hard_par	n/a	-1.625
294.26	4.5	1.2511	-0.05	hard_par	5	 7.774	1 year	365	0.001520	y	 1	295.51	298.78	278.25	54	294.2627	4.5	hard_par	n/a	-1.625
299.51	4.5	1.0702	 0.05	hard_par	10	12.016	4 months	120	0.001680	y	 1	300.58	304.02	283.5	55	299.507	4.5	hard_par	n/a	-1.625
304.75	4.5	1.2344	 2.00	easy_par	10	10.336	1 week	7	0.004800	y	 1	305.99	309.27	288.75	56	304.7518	4.5	easy_par	-3.4792	n/a
310.01	4.5	1.7198	 0.05	hard_par	5	 6.008	4 months	120	0.001680	y	 1	311.73	314.53	294	57	310.0121	4.5	hard_par	n/a	-1.625
315.26	4.5	1.2233	 2.00	easy_par	5	 7.880	4 months	120	0.004800	y	 1	316.48	319.77	299.25	58	315.2564	4.5	easy_par	-3.4792	n/a
320.52	4.5	1.0266	-0.99	easy_par	10	10.010	2 months	60	0.000016	b	 0	321.54	325.03	304.5	59	320.5173	4.5	easy_par	-4.4792	n/a
331.01	4.5	1.2819	 0.05	hard_par	5	 5.059	1 week	7	0.001680	b	 0	332.29	335.52	315	61	331.0058	4.5	hard_par	n/a	-2.625
336.27	4.5	0.9126	 0.05	hard_par	5	 8.066	1 year	365	0.001680	y	 1	337.18	340.78	320.25	62	336.2666	4.5	hard_par	n/a	-1.625
341.51	4.5	0.8992	-0.01	hard_par	5	 5.950	4 months	120	0.001584	y	 1	342.41	346.03	325.5	63	341.511	4.5	hard_par	n/a	-1.625
346.76	4.5	0.9644	-0.05	hard_par	10	11.824	4 months	120	0.001520	y	 1	347.72	351.27	330.75	64	346.7551	4.5	hard_par	n/a	-1.625
352.02	4.5	1.4589	-0.01	hard_par	10	10.333	3 weeks	21	0.001584	y	 1	353.48	356.53	336	65	352.0161	4.5	hard_par	n/a	-1.625
357.26	4.5	0.8452	-0.99	easy_par	5	 5.029	1 year	365	0.000016	b	 0	358.11	361.77	341.25	66	357.2603	4.5	easy_par	-4.4792	n/a
362.50	4.5	2.0494	-0.95	easy_par	10	10.292	1 year	365	0.000080	y	 1	364.55	367.02	346.5	67	362.5046	4.5	easy_par	-3.4792	n/a
367.77	4.5	1.1879	-0.01	hard_par	5	 5.016	2 days	2	0.001584	b	 0	368.95	372.28	351.75	68	367.7655	4.5	hard_par	n/a	-2.625
373.01	4.5	1.0936	 0.01	hard_par	5	 5.057	1 week	7	0.001616	b	 0	374.10	377.52	357	69	373.0098	4.5	hard_par	n/a	-2.625
378.25	4.5	1.1778	-0.95	easy_par	5	 5.146	1 year	365	0.000080	b	 0	379.43	382.77	362.25	70	378.2541	4.5	easy_par	-4.4792	n/a
383.51	4.5	0.9340	-0.01	hard_par	5	 5.055	1 week	7	0.001584	b	 0	384.45	388.03	367.5	71	383.515	4.5	hard_par	n/a	-2.625
388.76	4.5	1.1768	 1.90	easy_par	10	10.325	1 week	7	0.004640	y	 1	389.94	393.27	372.75	72	388.7592	4.5	easy_par	-3.4792	n/a
394.00	4.5	0.8931	 0.01	hard_par	10	10.970	2 months	60	0.001616	y	 1	394.90	398.52	378	73	394.0034	4.5	hard_par	n/a	-1.625
404.51	4.5	0.9813	-0.01	hard_par	10	10.032	2 days	2	0.001584	b	 0	405.49	409.02	388.5	75	404.5086	4.5	hard_par	n/a	-2.625
409.75	4.5	0.8394	 0.05	hard_par	10	11.008	2 months	60	0.001680	y	 1	410.59	414.27	393.75	76	409.7528	4.5	hard_par	n/a	-1.625
415.01	4.5	1.0023	-0.99	easy_par	10	10.003	3 weeks	21	0.000016	b	 0	416.02	419.53	399	77	415.0138	4.5	easy_par	-4.4792	n/a
420.26	4.5	0.9603	-0.99	easy_par	10	10.001	1 week	7	0.000016	b	 0	421.22	424.77	404.25	78	420.258	4.5	easy_par	-4.4792	n/a
425.50	4.5	1.0198	-0.05	hard_par	5	 5.912	4 months	120	0.001520	y	 1	426.52	430.02	409.5	79	425.5024	4.5	hard_par	n/a	-1.625
430.76	4.5	1.2545	 0.05	hard_par	10	10.034	2 days	2	0.001680	b	 0	432.02	435.28	414.75	80	430.763	4.5	hard_par	n/a	-2.625
436.01	4.5	0.7926	 2.00	easy_par	10	15.760	4 months	120	0.004800	y	 1	436.80	440.52	420	81	436.0074	4.5	easy_par	-3.4792	n/a
441.25	4.5	1.3091	 0.05	hard_par	10	10.118	1 week	7	0.001680	b	 0	442.56	445.77	425.25	82	441.2518	4.5	hard_par	n/a	-2.625
446.51	4.5	1.1224	 2.00	easy_par	10	10.096	2 days	2	0.004800	b	 0	447.63	451.03	430.5	83	446.5126	4.5	easy_par	-4.4792	n/a
451.76	4.5	1.2301	-0.95	easy_par	10	10.002	2 days	2	0.000080	b	 0	452.99	456.27	435.75	84	451.7569	4.5	easy_par	-4.4792	n/a
457.00	4.5	1.6307	 1.90	easy_par	10	10.093	2 days	2	0.004640	b	 0	458.63	461.52	441	85	457.0011	4.5	easy_par	-4.4792	n/a
462.26	4.5	1.2350	 0.01	hard_par	5	 5.016	2 days	2	0.001616	b	 0	463.50	466.78	446.25	86	462.262	4.5	hard_par	n/a	-2.625
467.51	4.5	0.8477	 0.01	hard_par	5	 7.949	1 year	365	0.001616	y	 1	468.35	472.02	451.5	87	467.5062	4.5	hard_par	n/a	-1.625
478.01	4.5	1.0448	-0.01	hard_par	10	15.782	1 year	365	0.001584	y	 1	479.06	482.53	462	89	478.0114	4.5	hard_par	n/a	-1.625
483.26	4.5	1.2054	 2.00	easy_par	5	 5.504	3 weeks	21	0.004800	y	 1	484.46	487.77	467.25	90	483.2557	4.5	easy_par	-3.4792	n/a
488.52	4.5	1.3088	 0.01	hard_par	10	10.339	3 weeks	21	0.001616	y	 1	489.83	493.03	472.5	91	488.5166	4.5	hard_par	n/a	-1.625
493.76	4.5	1.1596	 2.00	easy_par	5	 5.048	2 days	2	0.004800	b	 0	494.92	498.27	477.75	92	493.7608	4.5	easy_par	-4.4792	n/a
499.01	4.5	1.4122	-0.95	easy_par	5	 5.003	1 week	7	0.000080	b	 0	500.42	503.52	483	93	499.0051	4.5	easy_par	-4.4792	n/a
504.27	4.5	1.9738	-0.05	hard_par	10	10.106	1 week	7	0.001520	b	 0	506.24	508.78	488.25	94	504.266	4.5	hard_par	n/a	-2.625
509.51	4.5	0.8588	-0.05	hard_par	10	10.912	2 months	60	0.001520	y	 1	510.37	514.02	493.5	95	509.5102	4.5	hard_par	n/a	-1.625
514.75	4.5	0.8856	 2.00	easy_par	10	12.880	2 months	60	0.004800	y	 1	515.64	519.27	498.75	96	514.7545	4.5	easy_par	-3.4792	n/a
520.02	4.5	1.8327	 2.00	easy_par	10	27.520	1 year	365	0.004800	y	 1	521.85	524.53	504	97	520.0154	4.5	easy_par	-3.4792	n/a
525.26	4.5	1.0527	 1.90	easy_par	5	 5.162	1 week	7	0.004640	b	 0	526.31	529.77	509.25	98	525.2596	4.5	easy_par	-4.4792	n/a
530.50	4.5	1.3386	-0.01	hard_par	5	 7.891	1 year	365	0.001584	y	 1	531.84	535.02	514.5	99	530.504	4.5	hard_par	n/a	-1.625
535.76	4.5	1.4619	 0.01	hard_par	10	15.898	1 year	365	0.001616	y	 1	537.23	540.28	519.75	100	535.7648	4.5	hard_par	n/a	-1.625
541.01	4.5	0.9062	-0.95	easy_par	5	 5.048	4 months	120	0.000080	b	 0	541.92	545.52	525	101	541.0091	4.5	easy_par	-4.4792	n/a
551.51	4.5	0.8165	-0.05	hard_par	5	 5.015	2 days	2	0.001520	b	 0	552.33	556.03	535.5	103	551.5141	4.5	hard_par	n/a	-2.625
556.76	4.5	1.1822	 0.05	hard_par	5	 5.176	3 weeks	21	0.001680	b	 0	557.94	561.27	540.75	104	556.7584	4.5	hard_par	n/a	-2.625
