onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
131.51	4.5	1.1154	 0.01	hard_par	10	13.318	1 year	365	0.000909	b	 0	132.63	136.03	115.5	23	131.5135	4.5	hard_par	n/a	-2.0625
136.76	4.5	1.1036	-0.05	hard_par	5	 5.030	1 week	7	0.000855	b	 0	137.86	141.27	120.75	24	136.7579	4.5	hard_par	n/a	-2.0625
142.00	4.5	1.2515	-0.05	hard_par	10	10.180	3 weeks	21	0.000855	b	 0	143.25	146.52	126	25	142.0021	4.5	hard_par	n/a	-2.0625
147.26	4.5	1.6344	-0.01	hard_par	5	 5.535	4 months	120	0.000891	b	 0	148.90	151.78	131.25	26	147.263	4.5	hard_par	n/a	-2.0625
152.51	4.5	0.9756	-0.95	easy_par	5	 5.082	1 year	365	0.000045	b	 0	153.48	157.02	136.5	27	152.5073	4.5	easy_par	-0.0625	n/a
157.75	4.5	0.9242	-0.01	hard_par	10	10.062	1 week	7	0.000891	b	 0	158.68	162.27	141.75	28	157.7516	4.5	hard_par	n/a	-2.0625
163.01	4.5	1.4782	-0.01	hard_par	10	11.069	4 months	120	0.000891	b	 0	164.49	167.53	147	29	163.0124	4.5	hard_par	n/a	-2.0625
168.26	4.5	1.7123	-0.05	hard_par	5	 6.560	1 year	365	0.000855	b	 0	169.97	172.77	152.25	30	168.2566	4.5	hard_par	n/a	-2.0625
173.50	4.5	1.2245	-0.95	easy_par	10	10.001	2 days	2	0.000045	b	 0	174.73	178.01	157.5	31	173.5011	4.5	easy_par	-0.0625	n/a
184.01	4.5	1.1256	-0.01	hard_par	10	10.187	3 weeks	21	0.000891	b	 0	185.13	188.52	168	33	184.0061	4.5	hard_par	n/a	-2.0625
189.27	4.5	1.4501	 0.05	hard_par	10	11.134	4 months	120	0.000945	b	 0	190.72	193.78	173.25	34	189.2669	4.5	hard_par	n/a	-2.0625
194.51	4.5	1.4910	 1.90	easy_par	5	 5.783	2 months	60	0.002610	b	 0	196.00	199.03	178.5	35	194.5113	4.5	easy_par	-0.0625	n/a
199.76	4.5	1.3609	-0.01	hard_par	5	 6.626	1 year	365	0.000891	b	 0	201.12	204.27	183.75	36	199.7555	4.5	hard_par	n/a	-2.0625
205.02	4.5	1.6894	 1.90	easy_par	10	11.566	2 months	60	0.002610	b	 0	206.71	209.53	189	37	205.0164	4.5	easy_par	-0.0625	n/a
210.26	4.5	0.9724	-0.99	easy_par	5	 5.005	4 months	120	0.000009	b	 0	211.23	214.77	194.25	38	210.2608	4.5	easy_par	-0.0625	n/a
215.50	4.5	1.5962	 0.01	hard_par	5	 5.545	4 months	120	0.000909	b	 0	217.10	220.02	199.5	39	215.5049	4.5	hard_par	n/a	-2.0625
220.77	4.5	0.8875	-0.95	easy_par	10	10.003	1 week	7	0.000045	b	 0	221.65	225.28	204.75	40	220.7658	4.5	easy_par	-0.0625	n/a
226.01	4.5	1.0075	-0.05	hard_par	5	 5.256	2 months	60	0.000855	b	 0	227.02	230.52	210	41	226.0101	4.5	hard_par	n/a	-2.0625
231.25	4.5	1.4389	 0.05	hard_par	5	 5.567	4 months	120	0.000945	b	 0	232.69	235.77	215.25	42	231.2544	4.5	hard_par	n/a	-2.0625
236.52	4.5	1.2464	-0.01	hard_par	5	 5.094	3 weeks	21	0.000891	b	 0	237.76	241.03	220.5	43	236.5153	4.5	hard_par	n/a	-2.0625
241.76	4.5	1.1221	-0.95	easy_par	5	 5.005	3 weeks	21	0.000045	b	 0	242.88	246.27	225.75	44	241.7596	4.5	easy_par	-0.0625	n/a
247.00	4.5	0.8876	 1.90	easy_par	5	 5.274	3 weeks	21	0.002610	b	 0	247.89	251.52	231	45	247.0037	4.5	easy_par	-0.0625	n/a
257.51	4.5	1.0153	 0.01	hard_par	5	 5.032	1 week	7	0.000909	b	 0	258.52	262.02	241.5	47	257.5087	4.5	hard_par	n/a	-2.0625
262.75	4.5	1.4747	 0.01	hard_par	10	10.545	2 months	60	0.000909	b	 0	264.23	267.27	246.75	48	262.7532	4.5	hard_par	n/a	-2.0625
268.01	4.5	1.0755	-0.95	easy_par	10	10.164	1 year	365	0.000045	b	 0	269.09	272.53	252	49	268.014	4.5	easy_par	-0.0625	n/a
273.26	4.5	1.1756	 0.05	hard_par	10	10.198	3 weeks	21	0.000945	b	 0	274.43	277.77	257.25	50	273.2584	4.5	hard_par	n/a	-2.0625
278.50	4.5	1.9714	 0.01	hard_par	5	 6.659	1 year	365	0.000909	b	 0	280.47	283.02	262.5	51	278.5025	4.5	hard_par	n/a	-2.0625
283.76	4.5	1.0056	-0.99	easy_par	10	10.001	1 week	7	0.000009	b	 0	284.77	288.28	267.75	52	283.7634	4.5	easy_par	-0.0625	n/a
289.01	4.5	1.1172	 2.00	easy_par	5	 5.810	2 months	60	0.002700	b	 0	290.12	293.52	273	53	289.0077	4.5	easy_par	-0.0625	n/a
294.25	4.5	0.9683	 1.90	easy_par	10	10.052	2 days	2	0.002610	b	 0	295.22	298.77	278.25	54	294.2519	4.5	easy_par	-0.0625	n/a
299.51	4.5	1.6991	 0.01	hard_par	10	10.064	1 week	7	0.000909	b	 0	301.21	304.03	283.5	55	299.5128	4.5	hard_par	n/a	-2.0625
304.76	4.5	1.1181	-0.05	hard_par	10	10.060	1 week	7	0.000855	b	 0	305.88	309.27	288.75	56	304.7572	4.5	hard_par	n/a	-2.0625
310.00	4.5	1.3795	 2.00	easy_par	10	10.054	2 days	2	0.002700	b	 0	311.38	314.52	294	57	310.0015	4.5	easy_par	-0.0625	n/a
315.26	4.5	0.6675	 2.00	easy_par	10	10.189	1 week	7	0.002700	b	 0	315.93	319.78	299.25	58	315.2623	4.5	easy_par	-0.0625	n/a
320.51	4.5	0.8232	-0.05	hard_par	10	11.026	4 months	120	0.000855	b	 0	321.33	325.02	304.5	59	320.5066	4.5	hard_par	n/a	-2.0625
331.01	4.5	1.5841	-0.95	easy_par	10	10.054	4 months	120	0.000045	b	 0	332.60	335.53	315	61	331.0118	4.5	easy_par	-0.0625	n/a
336.26	4.5	1.5694	-0.99	easy_par	5	 5.016	1 year	365	0.000009	b	 0	337.83	340.77	320.25	62	336.256	4.5	easy_par	-0.0625	n/a
341.52	4.5	1.1656	-0.01	hard_par	5	 5.267	2 months	60	0.000891	b	 0	342.68	346.03	325.5	63	341.5169	4.5	hard_par	n/a	-2.0625
346.76	4.5	1.3376	 0.05	hard_par	5	 5.033	1 week	7	0.000945	b	 0	348.10	351.28	330.75	64	346.761	4.5	hard_par	n/a	-2.0625
352.01	4.5	0.9114	-0.99	easy_par	5	 5.001	3 weeks	21	0.000009	b	 0	352.92	356.52	336	65	352.0053	4.5	easy_par	-0.0625	n/a
357.27	4.5	1.1134	 2.00	easy_par	5	 5.027	2 days	2	0.002700	b	 0	358.38	361.78	341.25	66	357.2663	4.5	easy_par	-0.0625	n/a
362.51	4.5	2.7334	 1.90	easy_par	10	19.526	1 year	365	0.002610	y	 1	365.24	367.02	346.5	67	362.5104	4.5	easy_par	0.9375	n/a
367.75	4.5	1.4886	-0.99	easy_par	10	10.000	2 days	2	0.000009	b	 0	369.24	372.27	351.75	68	367.7548	4.5	easy_par	-0.0625	n/a
373.02	4.5	1.5324	 0.01	hard_par	10	11.091	4 months	120	0.000909	b	 0	374.55	377.53	357	69	373.0157	4.5	hard_par	n/a	-2.0625
378.26	4.5	1.3587	 0.01	hard_par	10	10.018	2 days	2	0.000909	b	 0	379.62	382.77	362.25	70	378.2599	4.5	hard_par	n/a	-2.0625
383.50	4.5	1.4431	 2.00	easy_par	10	13.240	4 months	120	0.002700	b	 0	384.95	388.02	367.5	71	383.5043	4.5	easy_par	-0.0625	n/a
388.77	4.5	1.8384	 2.00	easy_par	10	11.620	2 months	60	0.002700	b	 0	390.60	393.28	372.75	72	388.765	4.5	easy_par	-0.0625	n/a
394.01	4.5	1.1319	-0.95	easy_par	10	10.027	2 months	60	0.000045	b	 0	395.14	398.52	378	73	394.0094	4.5	easy_par	-0.0625	n/a
404.51	4.5	0.9948	-0.01	hard_par	5	 5.031	1 week	7	0.000891	b	 0	405.51	409.03	388.5	75	404.5145	4.5	hard_par	n/a	-2.0625
409.76	4.5	1.3106	 2.00	easy_par	5	 6.620	4 months	120	0.002700	b	 0	411.07	414.27	393.75	76	409.7588	4.5	easy_par	-0.0625	n/a
415.00	4.5	0.8793	 0.05	hard_par	5	 6.725	1 year	365	0.000945	b	 0	415.88	419.52	399	77	415.003	4.5	hard_par	n/a	-2.0625
420.26	4.5	1.0201	-0.95	easy_par	5	 5.027	4 months	120	0.000045	b	 0	421.28	424.78	404.25	78	420.2639	4.5	easy_par	-0.0625	n/a
425.51	4.5	1.7734	 2.00	easy_par	5	 5.095	1 week	7	0.002700	b	 0	427.28	430.02	409.5	79	425.5083	4.5	easy_par	-0.0625	n/a
430.75	4.5	1.8661	-0.05	hard_par	5	 5.009	2 days	2	0.000855	b	 0	432.62	435.27	414.75	80	430.7525	4.5	hard_par	n/a	-2.0625
436.01	4.5	1.1481	-0.99	easy_par	10	10.005	2 months	60	0.000009	b	 0	437.16	440.53	420	81	436.0133	4.5	easy_par	-0.0625	n/a
441.26	4.5	0.8642	-0.95	easy_par	10	10.009	3 weeks	21	0.000045	b	 0	442.12	445.77	425.25	82	441.2576	4.5	easy_par	-0.0625	n/a
446.50	4.5	0.9016	 0.05	hard_par	10	10.066	1 week	7	0.000945	b	 0	447.40	451.02	430.5	83	446.5018	4.5	hard_par	n/a	-2.0625
451.76	4.5	0.8946	-0.01	hard_par	10	10.018	2 days	2	0.000891	b	 0	452.66	456.28	435.75	84	451.7627	4.5	hard_par	n/a	-2.0625
457.01	4.5	0.7547	 1.90	easy_par	10	10.183	1 week	7	0.002610	b	 0	457.76	461.52	441	85	457.007	4.5	easy_par	-0.0625	n/a
462.25	4.5	1.6158	 2.00	easy_par	10	10.567	3 weeks	21	0.002700	b	 0	463.87	466.77	446.25	86	462.2513	4.5	easy_par	-0.0625	n/a
467.51	4.5	2.2181	 2.00	easy_par	10	19.855	1 year	365	0.002700	y	 1	469.73	472.03	451.5	87	467.512	4.5	easy_par	0.9375	n/a
478.02	4.5	2.8180	 0.05	hard_par	5	 5.009	2 days	2	0.000945	b	 0	480.84	482.53	462	89	478.0172	4.5	hard_par	n/a	-2.0625
483.26	4.5	1.2773	-0.99	easy_par	10	10.033	1 year	365	0.000009	b	 0	484.54	487.78	467.25	90	483.2616	4.5	easy_par	-0.0625	n/a
488.51	4.5	1.0157	 1.90	easy_par	10	10.548	3 weeks	21	0.002610	b	 0	489.52	493.02	472.5	91	488.5058	4.5	easy_par	-0.0625	n/a
493.77	4.5	1.7664	 1.90	easy_par	5	 5.091	1 week	7	0.002610	b	 0	495.53	498.28	477.75	92	493.7666	4.5	easy_par	-0.0625	n/a
499.01	4.5	1.1342	 1.90	easy_par	5	 6.566	4 months	120	0.002610	b	 0	500.15	503.53	483	93	499.0109	4.5	easy_par	-0.0625	n/a
504.26	4.5	0.9140	-0.99	easy_par	10	10.002	3 weeks	21	0.000009	b	 0	505.17	508.77	488.25	94	504.2553	4.5	easy_par	-0.0625	n/a
509.52	4.5	3.0970	 2.00	easy_par	5	 9.928	1 year	365	0.002700	y	 1	512.61	514.03	493.5	95	509.516	4.5	easy_par	0.9375	n/a
514.76	4.5	1.4431	 1.90	easy_par	10	13.132	4 months	120	0.002610	b	 0	516.20	519.27	498.75	96	514.7604	4.5	easy_par	-0.0625	n/a
520.01	4.5	0.8595	-0.01	hard_par	5	 5.009	2 days	2	0.000891	b	 0	520.87	524.52	504	97	520.0062	4.5	hard_par	n/a	-2.0625
525.27	4.5	0.8201	 2.00	easy_par	5	 5.284	3 weeks	21	0.002700	b	 0	526.09	529.78	509.25	98	525.2655	4.5	easy_par	-0.0625	n/a
530.51	4.5	1.3963	 0.05	hard_par	10	10.019	2 days	2	0.000945	b	 0	531.91	535.02	514.5	99	530.5098	4.5	hard_par	n/a	-2.0625
535.75	4.5	0.0000	 0.01	hard_par	5	 5.009	2 days	2	0.000909	n/a	99	  0.00	540.27	519.75	100	535.754	4.5	hard_par	n/a	96.9375
541.02	4.5	0.5972	-0.99	easy_par	5	 5.003	2 months	60	0.000009	b	 0	541.61	545.53	525	101	541.015	4.5	easy_par	-0.0625	n/a
551.50	4.5	0.6584	-0.99	easy_par	5	 5.000	2 days	2	0.000009	b	 0	552.16	556.02	535.5	103	551.5035	4.5	easy_par	-0.0625	n/a
556.76	4.5	0.7995	-0.05	hard_par	10	10.513	2 months	60	0.000855	b	 0	557.56	561.28	540.75	104	556.7643	4.5	hard_par	n/a	-2.0625
