onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
152.51	4.5	1.0890	 2.00	easy_par	5	 5.147	1 week	7	0.004200	y	1	153.60	157.02	136.5	27	152.5084	1.089	easy_par	-88.8333	n/a
157.75	4.5	1.2846	 0.01	hard_par	5	 5.148	3 weeks	21	0.001414	y	1	159.04	162.27	141.75	28	157.7527	1.2846	hard_par	n/a	-74.8333
163.01	4.5	3.8670	 0.05	hard_par	5	 5.441	2 months	60	0.001470	y	1	166.88	167.53	147	29	163.0136	3.867	hard_par	n/a	-35.8333
168.26	4.5	0.9789	 0.05	hard_par	10	10.029	2 days	2	0.001470	y	1	169.24	172.77	152.25	30	168.2578	0.9789	hard_par	n/a	-93.8333
178.76	4.5	1.0658	-0.95	easy_par	5	 5.021	2 months	60	0.000070	b	0	179.83	183.28	162.75	32	178.763	1.0658	easy_par	-35.8333	n/a
184.01	4.5	1.4150	 0.05	hard_par	5	 5.051	1 week	7	0.001470	y	1	185.42	188.52	168	33	184.0072	1.415	hard_par	n/a	-88.8333
189.25	4.5	1.0896	 0.01	hard_par	5	 5.049	1 week	7	0.001414	y	1	190.34	193.77	173.25	34	189.2514	1.0896	hard_par	n/a	-88.8333
194.51	4.5	1.1096	 1.90	easy_par	10	24.819	1 year	365	0.004060	y	1	195.62	199.03	178.5	35	194.5125	1.1096	easy_par	269.1667	n/a
199.76	4.5	1.0555	-0.99	easy_par	10	10.001	1 week	7	0.000014	b	0	200.81	204.27	183.75	36	199.7568	1.0555	easy_par	-88.8333	n/a
205.00	4.5	1.6620	-0.01	hard_par	5	 5.014	2 days	2	0.001386	y	1	206.66	209.52	189	37	205.0009	1.662	hard_par	n/a	-93.8333
210.26	4.5	1.5929	 0.01	hard_par	5	 7.581	1 year	365	0.001414	y	1	211.85	214.78	194.25	38	210.2618	1.5929	hard_par	n/a	269.1667
215.51	4.5	1.5056	 0.01	hard_par	10	15.161	1 year	365	0.001414	y	1	217.01	220.02	199.5	39	215.5061	1.5056	hard_par	n/a	269.1667
220.77	4.5	1.4790	-0.01	hard_par	5	 5.146	3 weeks	21	0.001386	y	1	222.25	225.28	204.75	40	220.7669	1.479	hard_par	n/a	-74.8333
226.01	4.5	1.1325	-0.99	easy_par	5	 5.008	4 months	120	0.000014	b	0	227.14	230.53	210	41	226.0113	1.1325	easy_par	24.1667	n/a
231.26	4.5	1.6386	 2.00	easy_par	10	15.040	4 months	120	0.004200	y	1	232.89	235.77	215.25	42	231.2555	1.6386	easy_par	24.1667	n/a
236.52	4.5	1.3220	 0.05	hard_par	5	 7.683	1 year	365	0.001470	y	1	237.84	241.03	220.5	43	236.5164	1.322	hard_par	n/a	269.1667
241.76	4.5	0.7971	-0.95	easy_par	10	10.005	1 week	7	0.000070	b	0	242.56	246.27	225.75	44	241.7606	0.7971	easy_par	-88.8333	n/a
252.27	4.5	2.3336	-0.95	easy_par	10	10.042	2 months	60	0.000070	b	0	254.60	256.78	236.25	46	252.2659	2.3336	easy_par	-35.8333	n/a
257.51	4.5	1.1025	-0.95	easy_par	5	 5.042	4 months	120	0.000070	b	0	258.61	262.02	241.5	47	257.51	1.1025	easy_par	24.1667	n/a
262.75	4.5	3.0364	-0.05	hard_par	10	11.596	4 months	120	0.001330	y	1	265.79	267.27	246.75	48	262.7542	3.0364	hard_par	n/a	24.1667
268.02	4.5	1.9185	 1.90	easy_par	10	10.284	1 week	7	0.004060	y	1	269.93	272.53	252	49	268.0152	1.9185	easy_par	-88.8333	n/a
273.26	4.5	1.3558	-0.99	easy_par	10	10.017	4 months	120	0.000014	b	0	274.62	277.77	257.25	50	273.2593	1.3558	easy_par	24.1667	n/a
278.50	4.5	2.2365	-0.05	hard_par	10	14.854	1 year	365	0.001330	y	1	280.74	283.02	262.5	51	278.5037	2.2365	hard_par	n/a	269.1667
283.76	4.5	2.2760	 2.00	easy_par	10	12.520	2 months	60	0.004200	y	1	286.04	288.28	267.75	52	283.7645	2.276	easy_par	-35.8333	n/a
289.01	4.5	1.1554	-0.99	easy_par	10	10.000	2 days	2	0.000014	b	0	290.16	293.52	273	53	289.0088	1.1554	easy_par	-93.8333	n/a
294.25	4.5	3.1779	-0.05	hard_par	10	10.279	3 weeks	21	0.001330	y	1	297.43	298.77	278.25	54	294.2531	3.1779	hard_par	n/a	-74.8333
299.51	4.5	1.4771	 0.05	hard_par	5	 5.154	3 weeks	21	0.001470	y	1	300.99	304.03	283.5	55	299.5141	1.4771	hard_par	n/a	-74.8333
304.76	4.5	1.4323	-0.99	easy_par	10	10.051	1 year	365	0.000014	b	0	306.19	309.27	288.75	56	304.7583	1.4323	easy_par	269.1667	n/a
310.00	4.5	2.5780	 1.90	easy_par	5	 6.218	2 months	60	0.004060	y	1	312.58	314.52	294	57	310.0026	2.578	easy_par	-35.8333	n/a
315.26	4.5	3.1734	 0.01	hard_par	10	11.697	4 months	120	0.001414	y	1	318.44	319.78	299.25	58	315.2634	3.1734	hard_par	n/a	24.1667
325.75	4.5	0.8527	-0.95	easy_par	5	 5.002	1 week	7	0.000070	b	0	326.60	330.27	309.75	60	325.7519	0.8527	easy_par	-88.8333	n/a
331.01	4.5	0.8399	-0.99	easy_par	10	10.003	3 weeks	21	0.000014	b	0	331.85	335.53	315	61	331.0129	0.8399	easy_par	-74.8333	n/a
336.26	4.5	2.4770	-0.01	hard_par	10	10.832	2 months	60	0.001386	y	1	338.73	340.77	320.25	62	336.257	2.477	hard_par	n/a	-35.8333
341.50	4.5	1.2911	 0.05	hard_par	10	10.103	1 week	7	0.001470	y	1	342.79	346.02	325.5	63	341.5014	1.2911	hard_par	n/a	-88.8333
346.76	4.5	1.6601	 0.01	hard_par	10	10.297	3 weeks	21	0.001414	y	1	348.42	351.28	330.75	64	346.7622	1.6601	hard_par	n/a	-74.8333
352.01	4.5	1.4862	-0.95	easy_par	5	 5.001	2 days	2	0.000070	b	0	353.49	356.52	336	65	352.0064	1.4862	easy_par	-93.8333	n/a
357.25	4.5	1.1569	-0.05	hard_par	5	 5.399	2 months	60	0.001330	y	1	358.41	361.76	341.25	66	357.2508	1.1569	hard_par	n/a	-35.8333
362.51	4.5	1.3753	-0.99	easy_par	5	 5.000	1 week	7	0.000014	b	0	363.89	367.03	346.5	67	362.5117	1.3753	easy_par	-88.8333	n/a
367.76	4.5	1.9590	-0.05	hard_par	5	 5.798	4 months	120	0.001330	y	1	369.72	372.27	351.75	68	367.7576	1.959	hard_par	n/a	24.1667
373.02	4.5	0.8075	-0.95	easy_par	5	 5.007	3 weeks	21	0.000070	b	0	373.82	377.53	357	69	373.0168	0.8075	easy_par	-74.8333	n/a
378.26	4.5	2.6728	 2.00	easy_par	5	 6.260	2 months	60	0.004200	y	1	380.93	382.78	362.25	70	378.2611	2.6728	easy_par	-35.8333	n/a
383.51	4.5	0.9257	-0.99	easy_par	10	10.008	2 months	60	0.000014	b	0	384.43	388.02	367.5	71	383.5054	0.9257	easy_par	-35.8333	n/a
388.77	4.5	2.3203	-0.05	hard_par	5	 5.140	3 weeks	21	0.001330	b	0	391.09	393.28	372.75	72	388.7662	2.3203	hard_par	n/a	-74.8333
399.25	4.5	1.6617	-0.05	hard_par	10	10.027	2 days	2	0.001330	y	1	400.92	403.77	383.25	74	399.2548	1.6617	hard_par	n/a	-93.8333
404.52	4.5	1.3780	 1.90	easy_par	5	 5.426	3 weeks	21	0.004060	y	1	405.89	409.03	388.5	75	404.5156	1.378	easy_par	-74.8333	n/a
409.76	4.5	3.0366	-0.01	hard_par	10	10.291	3 weeks	21	0.001386	y	1	412.80	414.27	393.75	76	409.7599	3.0366	hard_par	n/a	-74.8333
415.00	4.5	1.9206	-0.01	hard_par	5	 5.416	2 months	60	0.001386	y	1	416.92	419.52	399	77	415.0041	1.9206	hard_par	n/a	-35.8333
420.26	4.5	3.0994	 0.05	hard_par	10	10.309	3 weeks	21	0.001470	y	1	423.36	424.78	404.25	78	420.265	3.0994	hard_par	n/a	-74.8333
425.51	4.5	1.5672	 2.00	easy_par	10	10.084	2 days	2	0.004200	b	0	427.08	430.02	409.5	79	425.5094	1.5672	easy_par	-93.8333	n/a
430.75	4.5	2.4685	-0.01	hard_par	5	 5.049	1 week	7	0.001386	y	1	433.22	435.27	414.75	80	430.7536	2.4685	hard_par	n/a	-88.8333
436.01	4.5	2.6807	 0.05	hard_par	10	11.764	4 months	120	0.001470	y	1	438.70	440.53	420	81	436.0144	2.6807	hard_par	n/a	24.1667
441.26	4.5	1.3625	 1.90	easy_par	5	12.409	1 year	365	0.004060	y	1	442.62	445.77	425.25	82	441.2587	1.3625	easy_par	269.1667	n/a
446.50	4.5	2.2545	-0.01	hard_par	10	11.663	4 months	120	0.001386	y	1	448.76	451.02	430.5	83	446.503	2.2545	hard_par	n/a	24.1667
451.76	4.5	1.6666	 0.01	hard_par	10	10.848	2 months	60	0.001414	y	1	453.43	456.28	435.75	84	451.7639	1.6666	hard_par	n/a	-35.8333
457.01	4.5	2.7032	 2.00	easy_par	10	10.294	1 week	7	0.004200	y	1	459.71	461.52	441	85	457.0082	2.7032	easy_par	-88.8333	n/a
462.25	4.5	1.1798	-0.95	easy_par	10	10.015	3 weeks	21	0.000070	b	0	463.43	466.77	446.25	86	462.2524	1.1798	easy_par	-74.8333	n/a
472.76	4.5	1.6316	-0.95	easy_par	5	 5.128	1 year	365	0.000070	b	0	474.39	477.27	456.75	88	472.7577	1.6316	easy_par	269.1667	n/a
478.00	4.5	1.9225	 0.01	hard_par	5	 5.424	2 months	60	0.001414	y	1	479.92	482.52	462	89	478.0018	1.9225	hard_par	n/a	-35.8333
483.26	4.5	2.4225	 0.01	hard_par	5	 5.848	4 months	120	0.001414	y	1	485.69	487.78	467.25	90	483.2626	2.4225	hard_par	n/a	24.1667
488.51	4.5	1.0974	-0.99	easy_par	5	 5.001	3 weeks	21	0.000014	b	0	489.60	493.02	472.5	91	488.507	1.0974	easy_par	-74.8333	n/a
493.75	4.5	2.5407	-0.01	hard_par	5	 5.832	4 months	120	0.001386	y	1	496.29	498.27	477.75	92	493.7512	2.5407	hard_par	n/a	24.1667
499.01	4.5	1.8518	 1.90	easy_par	10	14.872	4 months	120	0.004060	y	1	500.86	503.53	483	93	499.012	1.8518	easy_par	24.1667	n/a
504.26	4.5	0.6855	-0.99	easy_par	5	 5.000	2 days	2	0.000014	b	0	504.94	508.77	488.25	94	504.2564	0.6855	easy_par	-93.8333	n/a
509.52	4.5	3.1514	 1.90	easy_par	10	12.436	2 months	60	0.004060	y	1	512.67	514.03	493.5	95	509.5172	3.1514	easy_par	-35.8333	n/a
514.76	4.5	1.3083	 0.05	hard_par	10	10.882	2 months	60	0.001470	y	1	516.07	519.28	498.75	96	514.7615	1.3083	hard_par	n/a	-35.8333
520.01	4.5	0.9284	 2.00	easy_par	5	12.665	1 year	365	0.004200	y	1	520.93	524.52	504	97	520.0057	0.9284	easy_par	269.1667	n/a
525.27	4.5	2.0418	-0.05	hard_par	5	 5.047	1 week	7	0.001330	y	1	527.31	529.78	509.25	98	525.2667	2.0418	hard_par	n/a	-88.8333
530.51	4.5	1.1979	 0.01	hard_par	5	 5.014	2 days	2	0.001414	y	1	531.71	535.02	514.5	99	530.5109	1.1979	hard_par	n/a	-93.8333
535.76	4.5	2.0669	 1.90	easy_par	5	 7.436	4 months	120	0.004060	y	1	537.82	540.27	519.75	100	535.7552	2.0669	easy_par	24.1667	n/a
546.26	4.5	1.0819	-0.05	hard_par	5	 5.013	2 days	2	0.001330	y	1	547.34	550.77	530.25	102	546.2603	1.0819	hard_par	n/a	-93.8333
551.50	4.5	2.9107	-0.05	hard_par	5	 7.427	1 year	365	0.001330	y	1	554.42	556.02	535.5	103	551.5045	2.9107	hard_par	n/a	269.1667
556.77	4.5	0.8477	 0.05	hard_par	10	15.366	1 year	365	0.001470	y	1	557.61	561.28	540.75	104	556.7655	0.8477	hard_par	n/a	269.1667
