onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
184.00	4.5	1.8999	-0.01	hard_par	10	10.229	3 weeks	21	0.001089	b	0	185.90	188.52	168	33	184.0011	4.5	hard_par	n/a	-0.1667
189.26	4.5	2.1069	 0.05	hard_par	10	11.386	4 months	120	0.001155	b	0	191.37	193.78	173.25	34	189.262	4.5	hard_par	n/a	-0.1667
194.51	4.5	1.5803	 1.90	easy_par	5	 5.957	2 months	60	0.003190	b	0	196.09	199.02	178.5	35	194.5062	4.5	easy_par	-0.25	n/a
199.77	4.5	1.9203	-0.01	hard_par	5	 6.987	1 year	365	0.001089	b	0	201.69	204.28	183.75	36	199.7671	4.5	hard_par	n/a	-0.1667
205.01	4.5	2.8290	 1.90	easy_par	10	11.914	2 months	60	0.003190	b	0	207.84	209.53	189	37	205.0114	4.5	easy_par	-0.25	n/a
210.26	4.5	1.2614	-0.99	easy_par	5	 5.007	4 months	120	0.000011	b	0	211.52	214.77	194.25	38	210.2556	4.5	easy_par	-0.25	n/a
215.52	4.5	1.4822	 0.01	hard_par	5	 5.667	4 months	120	0.001111	b	0	217.00	220.03	199.5	39	215.5165	4.5	hard_par	n/a	-0.1667
220.76	4.5	1.1315	-0.95	easy_par	10	10.004	1 week	7	0.000055	b	0	221.89	225.27	204.75	40	220.7608	4.5	easy_par	-0.25	n/a
226.00	4.5	1.4498	-0.05	hard_par	5	 5.313	2 months	60	0.001045	b	0	227.45	230.52	210	41	226.005	4.5	hard_par	n/a	-0.1667
231.27	4.5	2.2676	 0.05	hard_par	5	 5.693	4 months	120	0.001155	b	0	233.53	235.78	215.25	42	231.266	4.5	hard_par	n/a	-0.1667
236.51	4.5	1.9124	-0.01	hard_par	5	 5.114	3 weeks	21	0.001089	b	0	238.42	241.02	220.5	43	236.5101	4.5	hard_par	n/a	-0.1667
241.75	4.5	1.7229	-0.95	easy_par	5	 5.006	3 weeks	21	0.000055	b	0	243.48	246.27	225.75	44	241.7545	4.5	easy_par	-0.25	n/a
247.02	4.5	2.2065	 1.90	easy_par	5	 5.335	3 weeks	21	0.003190	b	0	249.22	251.53	231	45	247.0154	4.5	easy_par	-0.25	n/a
257.50	4.5	1.3435	 0.01	hard_par	5	 5.039	1 week	7	0.001111	b	0	258.85	262.02	241.5	47	257.504	4.5	hard_par	n/a	-0.1667
262.76	4.5	1.4312	 0.01	hard_par	10	10.667	2 months	60	0.001111	b	0	264.20	267.28	246.75	48	262.7648	4.5	hard_par	n/a	-0.1667
268.01	4.5	1.5238	-0.95	easy_par	10	10.201	1 year	365	0.000055	b	0	269.53	272.52	252	49	268.0091	4.5	easy_par	-0.25	n/a
273.25	4.5	1.1510	 0.05	hard_par	10	10.243	3 weeks	21	0.001155	b	0	274.40	277.77	257.25	50	273.2533	4.5	hard_par	n/a	-0.1667
278.51	4.5	1.4418	 0.01	hard_par	5	 7.028	1 year	365	0.001111	b	0	279.96	283.03	262.5	51	278.5142	4.5	hard_par	n/a	-0.1667
283.76	4.5	2.2236	-0.99	easy_par	10	10.001	1 week	7	0.000011	b	0	285.98	288.27	267.75	52	283.7585	4.5	easy_par	-0.25	n/a
289.00	4.5	3.1086	 2.00	easy_par	5	 5.990	2 months	60	0.003300	b	0	292.11	293.52	273	53	289.0027	4.5	easy_par	-0.25	n/a
294.26	4.5	2.1824	 1.90	easy_par	10	10.064	2 days	2	0.003190	y	1	296.45	298.78	278.25	54	294.2637	4.5	easy_par	0.75	n/a
299.51	4.5	2.8351	 0.01	hard_par	10	10.078	1 week	7	0.001111	y	1	302.34	304.02	283.5	55	299.5079	4.5	hard_par	n/a	0.8333
304.75	4.5	2.8447	-0.05	hard_par	10	10.073	1 week	7	0.001045	y	1	307.60	309.27	288.75	56	304.7522	4.5	hard_par	n/a	0.8333
310.01	4.5	1.4978	 2.00	easy_par	10	10.066	2 days	2	0.003300	y	1	311.51	314.53	294	57	310.013	4.5	easy_par	0.75	n/a
315.26	4.5	2.9582	 2.00	easy_par	10	10.231	1 week	7	0.003300	y	1	318.22	319.77	299.25	58	315.2573	4.5	easy_par	0.75	n/a
320.50	4.5	3.5220	-0.05	hard_par	10	11.254	4 months	120	0.001045	b	0	324.02	325.02	304.5	59	320.5015	4.5	hard_par	n/a	-0.1667
331.01	4.5	2.8174	-0.95	easy_par	10	10.066	4 months	120	0.000055	b	0	333.82	335.52	315	61	331.0067	4.5	easy_par	-0.25	n/a
336.25	4.5	1.3699	-0.99	easy_par	5	 5.020	1 year	365	0.000011	b	0	337.62	340.77	320.25	62	336.2509	4.5	easy_par	-0.25	n/a
341.51	4.5	2.6126	-0.01	hard_par	5	 5.327	2 months	60	0.001089	b	0	344.12	346.03	325.5	63	341.5118	4.5	hard_par	n/a	-0.1667
346.76	4.5	2.0832	 0.05	hard_par	5	 5.040	1 week	7	0.001155	y	1	348.84	351.27	330.75	64	346.7561	4.5	hard_par	n/a	0.8333
352.02	4.5	1.3640	-0.99	easy_par	5	 5.001	3 weeks	21	0.000011	b	0	353.38	356.53	336	65	352.0171	4.5	easy_par	-0.25	n/a
357.26	4.5	1.6386	 2.00	easy_par	5	 5.033	2 days	2	0.003300	y	1	358.90	361.78	341.25	66	357.2612	4.5	easy_par	0.75	n/a
362.51	4.5	4.1727	 1.90	easy_par	10	21.643	1 year	365	0.003190	y	1	366.68	367.02	346.5	67	362.5056	4.5	easy_par	0.75	n/a
367.77	4.5	0.8791	-0.99	easy_par	10	10.000	2 days	2	0.000011	b	0	368.65	372.28	351.75	68	367.7664	4.5	easy_par	-0.25	n/a
373.01	4.5	3.1871	 0.01	hard_par	10	11.333	4 months	120	0.001111	y	1	376.20	377.52	357	69	373.0107	4.5	hard_par	n/a	0.8333
378.25	4.5	1.6782	 0.01	hard_par	10	10.022	2 days	2	0.001111	y	1	379.93	382.77	362.25	70	378.2549	4.5	hard_par	n/a	0.8333
383.52	4.5	1.5801	 2.00	easy_par	10	13.960	4 months	120	0.003300	y	1	385.10	388.03	367.5	71	383.5157	4.5	easy_par	0.75	n/a
388.76	4.5	1.8448	 2.00	easy_par	10	11.980	2 months	60	0.003300	y	1	390.61	393.27	372.75	72	388.7602	4.5	easy_par	0.75	n/a
394.00	4.5	1.6449	-0.95	easy_par	10	10.033	2 months	60	0.000055	b	0	395.65	398.52	378	73	394.0043	4.5	easy_par	-0.25	n/a
404.51	4.5	2.8792	-0.01	hard_par	5	 5.038	1 week	7	0.001089	b	0	407.39	409.02	388.5	75	404.5095	4.5	hard_par	n/a	-0.1667
409.75	4.5	3.3003	 2.00	easy_par	5	 6.980	4 months	120	0.003300	b	0	413.05	414.27	393.75	76	409.7537	4.5	easy_par	-0.25	n/a
415.01	4.5	1.3731	 0.05	hard_par	5	 7.108	1 year	365	0.001155	b	0	416.39	419.53	399	77	415.0147	4.5	hard_par	n/a	-0.1667
420.26	4.5	1.5077	-0.95	easy_par	5	 5.033	4 months	120	0.000055	b	0	421.77	424.77	404.25	78	420.2588	4.5	easy_par	-0.25	n/a
425.50	4.5	1.5349	 2.00	easy_par	5	 5.115	1 week	7	0.003300	y	1	427.04	430.02	409.5	79	425.5031	4.5	easy_par	0.75	n/a
430.76	4.5	1.9701	-0.05	hard_par	5	 5.010	2 days	2	0.001045	b	0	432.73	435.28	414.75	80	430.7639	4.5	hard_par	n/a	-0.1667
436.01	4.5	1.4703	-0.99	easy_par	10	10.007	2 months	60	0.000011	b	0	437.48	440.52	420	81	436.0084	4.5	easy_par	-0.25	n/a
441.25	4.5	1.4001	-0.95	easy_par	10	10.012	3 weeks	21	0.000055	b	0	442.65	445.77	425.25	82	441.2526	4.5	easy_par	-0.25	n/a
446.51	4.5	1.6428	 0.05	hard_par	10	10.081	1 week	7	0.001155	b	0	448.16	451.03	430.5	83	446.5134	4.5	hard_par	n/a	-0.1667
451.76	4.5	3.2257	-0.01	hard_par	10	10.022	2 days	2	0.001089	y	1	454.98	456.27	435.75	84	451.7578	4.5	hard_par	n/a	0.8333
457.00	4.5	2.2606	 1.90	easy_par	10	10.223	1 week	7	0.003190	y	1	459.26	461.52	441	85	457.0021	4.5	easy_par	0.75	n/a
462.26	4.5	1.7510	 2.00	easy_par	10	10.693	3 weeks	21	0.003300	y	1	464.01	466.78	446.25	86	462.2629	4.5	easy_par	0.75	n/a
467.51	4.5	2.9891	 2.00	easy_par	10	22.045	1 year	365	0.003300	b	0	470.50	472.02	451.5	87	467.5072	4.5	easy_par	-0.25	n/a
478.01	4.5	2.5637	 0.05	hard_par	5	 5.012	2 days	2	0.001155	y	1	480.58	482.53	462	89	478.0123	4.5	hard_par	n/a	0.8333
483.26	4.5	1.1992	-0.99	easy_par	10	10.040	1 year	365	0.000011	b	0	484.46	487.77	467.25	90	483.2565	4.5	easy_par	-0.25	n/a
488.50	4.5	2.5465	 1.90	easy_par	10	10.670	3 weeks	21	0.003190	y	1	491.05	493.01	472.5	91	488.5008	4.5	easy_par	0.75	n/a
493.76	4.5	2.6141	 1.90	easy_par	5	 5.112	1 week	7	0.003190	y	1	496.38	498.28	477.75	92	493.7616	4.5	easy_par	0.75	n/a
499.01	4.5	1.7280	 1.90	easy_par	5	 6.914	4 months	120	0.003190	b	0	500.73	503.52	483	93	499.006	4.5	easy_par	-0.25	n/a
504.27	4.5	0.8986	-0.99	easy_par	10	10.002	3 weeks	21	0.000011	b	0	505.17	508.78	488.25	94	504.2669	4.5	easy_par	-0.25	n/a
509.51	4.5	2.3813	 2.00	easy_par	5	11.022	1 year	365	0.003300	b	0	511.89	514.03	493.5	95	509.5112	4.5	easy_par	-0.25	n/a
514.76	4.5	1.9554	 1.90	easy_par	10	13.828	4 months	120	0.003190	b	0	516.71	519.27	498.75	96	514.7555	4.5	easy_par	-0.25	n/a
520.02	4.5	2.0602	-0.01	hard_par	5	 5.011	2 days	2	0.001089	b	0	522.08	524.53	504	97	520.0162	4.5	hard_par	n/a	-0.1667
525.26	4.5	2.4189	 2.00	easy_par	5	 5.346	3 weeks	21	0.003300	b	0	527.68	529.77	509.25	98	525.2606	4.5	easy_par	-0.25	n/a
530.50	4.5	1.9397	 0.05	hard_par	10	10.023	2 days	2	0.001155	y	1	532.44	535.02	514.5	99	530.5048	4.5	hard_par	n/a	0.8333
535.77	4.5	2.4621	 0.01	hard_par	5	 5.011	2 days	2	0.001111	b	0	538.23	540.28	519.75	100	535.7657	4.5	hard_par	n/a	-0.1667
541.01	4.5	1.2114	-0.99	easy_par	5	 5.003	2 months	60	0.000011	b	0	542.22	545.52	525	101	541.01	4.5	easy_par	-0.25	n/a
551.52	4.5	0.9951	-0.99	easy_par	5	 5.000	2 days	2	0.000011	b	0	552.51	556.03	535.5	103	551.5151	4.5	easy_par	-0.25	n/a
556.76	4.5	1.1521	-0.05	hard_par	10	10.627	2 months	60	0.001045	b	0	557.91	561.27	540.75	104	556.7593	4.5	hard_par	n/a	-0.1667
