onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
430.76	4.5	0.9961	 0.05	hard_par	10	10.008	2 days	2	0.000420	b	0	431.75	435.27	414.75	80	430.7575	4.5	hard_par	n/a	-0.8958
436.00	4.5	0.7178	 2.00	easy_par	10	11.440	4 months	120	0.001200	y	1	436.72	440.52	420	81	436.0019	4.5	easy_par	0.4167	n/a
441.26	4.5	0.9047	 0.05	hard_par	10	10.029	1 week	7	0.000420	y	1	442.17	445.78	425.25	82	441.2628	4.5	hard_par	n/a	0.1042
446.51	4.5	0.8928	 2.00	easy_par	10	10.024	2 days	2	0.001200	y	1	447.40	451.02	430.5	83	446.5069	4.5	easy_par	0.4167	n/a
451.75	4.5	0.7292	-0.95	easy_par	10	10.000	2 days	2	0.000020	b	0	452.48	456.27	435.75	84	451.7513	4.5	easy_par	-0.5833	n/a
457.01	4.5	0.5825	 1.90	easy_par	10	10.023	2 days	2	0.001160	y	1	457.59	461.53	441	85	457.0121	4.5	easy_par	0.4167	n/a
462.26	4.5	0.6465	 0.01	hard_par	5	 5.004	2 days	2	0.000404	b	0	462.90	466.77	446.25	86	462.2564	4.5	hard_par	n/a	-0.8958
467.52	4.5	0.6660	 0.01	hard_par	5	 5.737	1 year	365	0.000404	y	1	468.18	472.03	451.5	87	467.5173	4.5	hard_par	n/a	0.1042
478.01	4.5	1.3138	-0.01	hard_par	10	11.445	1 year	365	0.000396	y	1	479.32	482.52	462	89	478.0058	4.5	hard_par	n/a	0.1042
483.27	4.5	0.9410	 2.00	easy_par	5	 5.126	3 weeks	21	0.001200	y	1	484.21	487.78	467.25	90	483.2666	4.5	easy_par	0.4167	n/a
488.51	4.5	1.4974	 0.01	hard_par	10	10.085	3 weeks	21	0.000404	y	1	490.01	493.03	472.5	91	488.511	4.5	hard_par	n/a	0.1042
493.76	4.5	1.1645	 2.00	easy_par	5	 5.012	2 days	2	0.001200	y	1	494.92	498.27	477.75	92	493.7552	4.5	easy_par	0.4167	n/a
499.02	4.5	0.8565	-0.95	easy_par	5	 5.001	1 week	7	0.000020	b	0	499.87	503.53	483	93	499.0162	4.5	easy_par	-0.5833	n/a
504.26	4.5	0.9639	-0.05	hard_par	10	10.027	1 week	7	0.000380	y	1	505.22	508.77	488.25	94	504.2604	4.5	hard_par	n/a	0.1042
509.50	4.5	0.7987	-0.05	hard_par	10	10.228	2 months	60	0.000380	y	1	510.30	514.02	493.5	95	509.5046	4.5	hard_par	n/a	0.1042
514.77	4.5	0.7626	 2.00	easy_par	10	10.720	2 months	60	0.001200	y	1	515.53	519.28	498.75	96	514.7655	4.5	easy_par	0.4167	n/a
520.01	4.5	1.3332	 2.00	easy_par	10	14.380	1 year	365	0.001200	y	1	521.34	524.52	504	97	520.0098	4.5	easy_par	0.4167	n/a
525.25	4.5	0.9794	 1.90	easy_par	5	 5.041	1 week	7	0.001160	y	1	526.23	529.77	509.25	98	525.254	4.5	easy_par	0.4167	n/a
530.51	4.5	0.5336	-0.01	hard_par	5	 5.723	1 year	365	0.000396	y	1	531.05	535.03	514.5	99	530.5149	4.5	hard_par	n/a	0.1042
535.76	4.5	0.9035	 0.01	hard_par	10	11.475	1 year	365	0.000404	y	1	536.66	540.27	519.75	100	535.7593	4.5	hard_par	n/a	0.1042
541.00	4.5	1.3103	-0.95	easy_par	5	 5.012	4 months	120	0.000020	b	0	542.31	545.52	525	101	541.0034	4.5	easy_par	-0.5833	n/a
551.51	4.5	1.0109	-0.05	hard_par	5	 5.004	2 days	2	0.000380	b	0	552.52	556.02	535.5	103	551.5086	4.5	hard_par	n/a	-0.8958
556.75	4.5	0.7020	 0.05	hard_par	5	 5.044	3 weeks	21	0.000420	y	1	557.46	561.27	540.75	104	556.753	4.5	hard_par	n/a	0.1042
